0.97243184	91	37.24255376	127.080577	2	13	1	1	2	1	1
0.94791025	91	37.24262799	127.0805884	2	13	1	1	2	1	1
1.1099459	91	37.24370875	127.0801411	3	13	1	1	2	1	1
1.0763443	91	37.24369987	127.0800695	3	13	1	1	2	1	1
1.1810178	91	37.24367772	127.0799822	3	13	1	1	1	1	1
0	91	37.24231029	127.0806192	2	14	1	1	1	1	1
0	91	37.2423198	127.0806199	2	14	1	1	1	1	1
0	91	37.24235755	127.0806159	2	14	1	1	1	1	1
0	91	37.24240728	127.0806122	2	14	1	1	1	1	1
0.84768987	91	37.24245609	127.0805898	2	14	1	1	1	1	1
0.89333004	91	37.24249928	127.0805897	2	14	1	1	1	1	1
0.97677183	91	37.24254418	127.0805817	2	14	1	1	1	1	1
1.3591012	60	37.24552572	127.0784189	16	17	1	1	2	1	2
1.28534	60	37.24545028	127.0784362	16	17	1	1	2	1	2
1.2478638	60	37.24539718	127.0784571	16	17	1	1	1	1	2
0	40	37.24874453	127.0761319	22	-1	2	2	1	1	1
0	44	37.2395373	127.0835879	21	1	2	2	1	1	1
0	79	37.2522737	127.0804029	9	3	2	2	2	1	1
0	79	37.2522737	127.0804029	9	3	2	2	1	1	1
0	79	37.2522737	127.0804029	9	3	2	2	1	1	1
0	79	37.2522737	127.0804029	10	3	2	2	1	1	1
0	79	37.2522737	127.0804029	10	3	2	2	1	1	1
0	79	37.2522737	127.0804029	10	3	2	2	1	1	1
0	79	37.2522737	127.0804029	10	3	2	2	1	1	1
0	79	37.2522737	127.0804029	10	3	2	2	2	1	1
0	43	37.2395373	127.0835879	21	3	2	2	1	1	1
0	43	37.2395373	127.0835879	21	3	2	2	1	1	1
0	42	37.2395373	127.0835879	22	3	2	2	1	1	1
0	42	37.2395373	127.0835879	22	3	2	2	1	1	1
0	42	37.2395373	127.0835879	22	3	2	2	1	1	1
0	40	37.24873213	127.0761158	22	3	2	2	1	1	1
0	40	37.248733	127.0760801	22	3	2	2	1	1	1
1.281512	40	37.24877356	127.0760829	22	3	2	2	1	1	1
1.4781786	40	37.24881946	127.0761311	22	3	2	2	1	1	1
1.6598805	40	37.24884997	127.0762038	22	3	2	2	1	1	1
1.5752147	40	37.24881238	127.07628	22	3	2	2	1	1	1
0.84979635	40	37.24879084	127.0763312	22	3	2	2	1	1	1
0	37	37.25225413	127.0800328	23	3	2	2	1	1	1
0	37	37.25225413	127.0800328	23	3	2	2	1	1	1
0	37	37.25225413	127.0800328	23	3	2	2	1	1	1
0	85	37.2522737	127.0804029	3	5	2	2	1	1	1
0	85	37.2522737	127.0804029	3	5	2	2	2	1	1
0	81	37.2522737	127.0804029	9	5	2	2	2	1	2
0	81	37.2522737	127.0804029	9	5	2	2	2	1	2
0	79	37.2522737	127.0804029	9	5	2	2	2	1	1
0	79	37.2522737	127.0804029	9	5	2	2	2	1	1
0	79	37.2522737	127.0804029	9	5	2	2	2	1	1
0	79	37.2522737	127.0804029	10	5	2	2	2	1	1
0	79	37.2522737	127.0804029	10	5	2	2	2	1	1
0	79	37.2522737	127.0804029	10	5	2	2	2	1	1
0	79	37.2522737	127.0804029	10	5	2	2	2	1	1
0	79	37.2522737	127.0804029	10	5	2	2	2	1	1
0	79	37.2522737	127.0804029	10	5	2	2	2	1	1
0	79	37.2522737	127.0804029	10	5	2	2	2	1	1
0	79	37.2522737	127.0804029	10	5	2	2	2	1	1
0	79	37.2522737	127.0804029	10	5	2	2	2	1	1
0	78	37.2522737	127.0804029	10	5	2	2	2	1	1
0	78	37.2522737	127.0804029	10	5	2	2	2	1	1
0	78	37.2522737	127.0804029	10	5	2	2	2	1	1
0	44	37.2395373	127.0835879	21	5	2	2	2	1	1
0	44	37.2395373	127.0835879	21	5	2	2	2	1	1
0	44	37.2395373	127.0835879	21	5	2	2	2	1	1
0	43	37.2395373	127.0835879	21	5	2	2	2	1	1
0	43	37.2395373	127.0835879	21	5	2	2	2	1	1
0	43	37.2395373	127.0835879	21	5	2	2	2	1	1
0	43	37.2395373	127.0835879	21	5	2	2	2	1	1
0	43	37.2395373	127.0835879	21	5	2	2	2	1	1
0	42	37.2395373	127.0835879	22	5	2	2	2	1	1
0	42	37.2395373	127.0835879	22	5	2	2	2	1	1
0	42	37.2395051	127.0833784	22	5	2	2	2	1	1
0.34194627	42	37.23947222	127.0834785	22	5	2	2	2	1	1
0	42	37.23951778	127.083471	22	5	2	2	2	1	1
0	40	37.24878663	127.0763329	22	5	2	2	2	1	1
0	40	37.24878424	127.0763535	22	5	2	2	2	1	1
0	40	37.24879047	127.0763563	22	5	2	2	2	1	1
0	38	37.2485902	127.0760897	22	5	2	2	2	1	1
0	38	37.2485902	127.0760897	22	5	2	2	2	1	1
0	37	37.25225413	127.0800328	23	5	2	2	1	1	1
0.78777426	88	37.25221	127.0802992	3	8	2	2	1	1	1
0.78777426	88	37.25221	127.0802992	3	8	2	2	1	1	1
0.78777426	88	37.25221	127.0802992	3	8	2	2	1	1	1
0	86	37.2522737	127.0804029	3	8	2	2	1	1	1
0	86	37.2522737	127.0804029	3	8	2	2	1	1	1
0	85	37.2522737	127.0804029	3	8	2	2	1	1	1
0	42	37.2395373	127.0835879	22	13	2	2	1	1	1
0	42	37.2395373	127.0835879	22	13	2	2	2	1	1
0	42	37.2395373	127.0835879	22	13	2	2	2	1	1
0	42	37.2395373	127.0835879	22	13	2	2	2	1	1
0	42	37.2395373	127.0835879	22	13	2	2	2	1	1
0	42	37.2395373	127.0835879	22	13	2	2	2	1	1
0	42	37.2395373	127.0835879	22	13	2	2	2	1	1
0	38	37.24868458	127.0760367	22	17	2	2	2	1	1
0.6498763	38	37.24850088	127.0765234	22	17	2	2	2	1	1
0	38	37.24850859	127.0765277	22	17	2	2	2	1	1
0	38	37.24857022	127.0766186	22	17	2	2	2	1	1
0	81	37.2522737	127.0804029	9	19	2	2	2	1	2
0	81	37.2522737	127.0804029	9	19	2	2	2	1	2
0	81	37.2522737	127.0804029	9	19	2	2	2	1	2
0	79	37.2522737	127.0804029	9	19	2	2	2	1	2
0	79	37.2522737	127.0804029	9	19	2	2	2	1	2
0	79	37.2522737	127.0804029	9	19	2	2	2	1	2
0	85	37.2522737	127.0804029	3	21	2	2	1	1	1
1.007696	61	37.24985761	127.0806143	16	3	1	2	1	1	2
0.53110725	61	37.24985635	127.0805807	16	3	1	2	1	1	2
0.7220719	61	37.24983223	127.0805663	16	3	1	2	1	1	2
0.3788264	60	37.2450296	127.0785828	16	3	1	2	1	1	2
0.36548176	60	37.24502006	127.0785756	16	3	1	2	1	1	2
0	60	37.24500272	127.0785422	16	3	1	2	1	1	2
2.9251866	60	37.24487147	127.0785591	16	3	1	2	1	1	2
3.8699403	60	37.24467642	127.0787836	16	3	1	2	1	1	2
4.3116164	60	37.24455236	127.0790204	16	3	1	2	1	1	2
4.6684737	60	37.244342	127.0791226	16	3	1	2	1	1	2
4.920932	60	37.24409875	127.079157	16	3	1	2	1	1	2
6.3568597	60	37.24251908	127.0808229	16	3	1	2	1	1	2
1.1159866	58	37.23990531	127.0829712	16	3	1	2	1	1	2
0.76956356	58	37.2398395	127.0829856	16	3	1	2	1	1	2
0	58	37.23983095	127.0829857	16	3	1	2	1	1	2
0	58	37.23889957	127.0834721	16	3	1	2	1	1	2
0	58	37.23889957	127.0834721	16	3	1	2	1	1	2
0	58	37.23889957	127.0834721	16	3	1	2	2	1	2
0	58	37.23889957	127.0834721	16	3	1	2	1	1	2
0	58	37.23889957	127.0834721	16	3	1	2	1	1	2
0	58	37.23889957	127.0834721	16	3	1	2	1	1	2
0	58	37.23889957	127.0834721	16	3	1	2	1	1	1
0	58	37.23889957	127.0834721	16	3	1	2	1	1	1
0	57	37.23889957	127.0834721	16	3	1	2	1	1	1
0	57	37.23889957	127.0834721	16	3	1	2	1	1	1
0	51	37.2395051	127.0833784	18	3	1	2	1	1	2
0	51	37.2395051	127.0833784	18	3	1	2	1	1	2
0	51	37.2395051	127.0833784	18	4	1	2	1	1	2
0	51	37.2395051	127.0833784	18	4	1	2	1	1	2
0.78777426	89	37.25221	127.0802992	3	5	1	2	1	1	1
0	61	37.2497758	127.0805456	16	5	1	2	1	1	2
0	61	37.24972532	127.0805285	16	5	1	2	2	1	2
0	61	37.24909632	127.0793482	16	5	1	2	2	1	2
0	61	37.24909632	127.0793482	16	5	1	2	2	1	2
0	61	37.24909632	127.0793482	16	5	1	2	2	1	2
1.2453291	60	37.24531852	127.0784711	16	5	1	2	1	1	2
1.306648	60	37.24528043	127.0784787	16	5	1	2	2	1	2
0.32865354	60	37.24502992	127.0785765	16	5	1	2	2	1	2
0	60	37.24503131	127.0785772	16	5	1	2	2	1	2
0	58	37.23977199	127.0830032	16	5	1	2	1	1	2
0	58	37.23977199	127.0830032	16	5	1	2	2	1	2
1.3453777	58	37.23959015	127.0830731	16	5	1	2	2	1	2
1.8755289	58	37.23898848	127.083506	16	5	1	2	2	1	2
1.8755289	58	37.23898848	127.083506	16	5	1	2	1	1	2
0	58	37.23889957	127.0834721	16	5	1	2	2	1	2
0	58	37.23889957	127.0834721	16	5	1	2	2	1	2
0	58	37.23889957	127.0834721	16	5	1	2	2	1	2
0	58	37.23889957	127.0834721	16	5	1	2	2	1	2
0	58	37.23889957	127.0834721	16	5	1	2	2	1	2
0	57	37.23889957	127.0834721	16	5	1	2	2	1	1
0	57	37.23889957	127.0834721	16	5	1	2	2	1	1
0	57	37.23889957	127.0834721	16	5	1	2	2	1	1
0	52	37.2395051	127.0833784	17	5	1	2	2	1	1
0	52	37.2395051	127.0833784	17	5	1	2	2	1	1
0	52	37.2395051	127.0833784	17	5	1	2	2	1	1
0	51	37.2395051	127.0833784	18	5	1	2	1	1	2
0	51	37.2395051	127.0833784	18	5	1	2	1	1	2
0	51	37.2395051	127.0833784	18	5	1	2	1	1	2
0	51	37.2395051	127.0833784	18	5	1	2	1	1	2
0	51	37.2395051	127.0833784	18	5	1	2	2	1	2
0	94	37.24219388	127.0787912	0	8	1	2	2	1	1
0	94	37.24219388	127.0787912	0	8	1	2	2	1	1
0.78777426	89	37.25221	127.0802992	3	8	1	2	1	1	1
0.78777426	89	37.25221	127.0802992	3	8	1	2	1	1	1
0.78777426	89	37.25221	127.0802992	3	8	1	2	1	1	1
0.78777426	88	37.25221	127.0802992	3	8	1	2	1	1	1
0.78777426	88	37.25221	127.0802992	3	8	1	2	1	1	1
0	51	37.2395051	127.0833784	18	8	1	2	1	1	2
0	36	37.25225413	127.0800328	23	8	1	2	1	1	1
0	36	37.25225413	127.0800328	23	8	1	2	1	1	1
0	36	37.25225413	127.0800328	23	8	1	2	1	1	1
36.66963	31	37.2520287	127.0793957	23	8	1	2	1	1	1
36.66963	31	37.2520287	127.0793957	23	8	1	2	1	1	1
36.66963	31	37.2520287	127.0793957	23	8	1	2	1	1	1
0	61	37.24908554	127.0793693	16	17	1	2	1	1	2
0	61	37.24911017	127.0793943	16	17	1	2	2	1	2
0	57	37.23889957	127.0834721	16	21	1	2	1	1	1
0	66	37.24778478	127.0770373	22	5	3	1	2	2	1
0	66	37.24782345	127.0771528	22	5	3	1	2	2	1
0	66	37.24782345	127.0771528	22	5	3	1	2	2	1
0	66	37.24782211	127.0774903	22	5	3	1	1	2	1
0	65	37.24858038	127.07846	22	5	3	1	1	2	1
0	66	37.24782345	127.0771528	22	13	3	1	1	2	1
0	66	37.24782345	127.0771528	22	13	3	1	2	2	1
0	66	37.24785581	127.0773564	22	13	3	1	2	2	1
0	66	37.24785581	127.0773564	22	13	3	1	2	2	1
1.1867626	66	37.24852297	127.0782999	22	13	3	1	2	2	1
0.58912295	66	37.24851724	127.0783541	22	13	3	1	2	2	1
0.50759035	66	37.24853136	127.0783823	22	13	3	1	2	2	1
0.46153262	66	37.24853409	127.0784152	22	13	3	1	2	2	1
0.64464664	66	37.24855293	127.0784209	22	13	3	1	2	2	1
0.5089138	66	37.24852757	127.0784355	22	13	3	1	2	2	1
0	66	37.24852903	127.0784438	22	13	3	1	2	2	1
0	66	37.24852903	127.0784438	22	13	3	1	2	2	1
0	66	37.24853222	127.078493	22	13	3	1	2	2	1
0	66	37.24856526	127.0785052	22	13	3	1	2	2	1
0	66	37.2485768	127.0784895	22	13	3	1	2	2	1
0	65	37.24857746	127.0784617	22	14	3	1	1	2	1
0	77	37.239526	127.0834203	20	1	1	1	1	2	1
0	74	37.239526	127.0834203	21	3	1	1	1	2	1
0	100	37.24960582	127.0802758	16	5	1	1	2	2	1
0	100	37.24960582	127.0802758	16	5	1	1	2	2	1
0	100	37.24960582	127.0802758	16	5	1	1	2	2	1
1.0141877	100	37.24938747	127.0800763	16	5	1	1	2	2	1
1.2170081	100	37.24934374	127.0800087	16	5	1	1	2	2	1
0.57110924	100	37.24933172	127.0799589	16	5	1	1	2	2	1
0	99	37.24829609	127.0789931	16	5	1	1	2	2	1
0	99	37.24829609	127.0789931	16	5	1	1	2	2	1
0	77	37.239526	127.0834203	20	5	1	1	2	2	1
0	77	37.239526	127.0834203	20	5	1	1	2	2	1
0	77	37.239526	127.0834203	20	5	1	1	2	2	1
0	74	37.239526	127.0834203	21	5	1	1	2	2	1
0	74	37.239526	127.0834203	21	5	1	1	2	2	1
0	74	37.239526	127.0834203	21	5	1	1	1	2	1
0	61	37.25078135	127.0803729	23	5	1	1	2	2	1
0	61	37.25078164	127.0803711	23	5	1	1	2	2	1
0	61	37.25079062	127.080362	23	5	1	1	2	2	1
0	61	37.25091376	127.0803577	23	5	1	1	1	2	1
1.0223033	61	37.25120565	127.0805871	23	5	1	1	1	2	1
1.5184536	61	37.25134574	127.0804667	23	5	1	1	2	2	1
0.6133861	61	37.25143243	127.0804885	23	5	1	1	2	2	1
0	84	37.239526	127.0834203	18	8	1	1	1	2	1
0	84	37.239526	127.0834203	18	8	1	1	1	2	1
0	84	37.239526	127.0834203	18	8	1	1	1	2	1
0	81	37.239526	127.0834203	19	8	1	1	1	2	1
0	81	37.239526	127.0834203	19	8	1	1	1	2	1
0	61	37.25084688	127.0803419	23	8	1	1	1	2	1
0	61	37.25092662	127.080365	23	8	1	1	1	2	1
0.67744255	61	37.25094383	127.0803825	23	8	1	1	1	2	1
0.49273235	61	37.25096894	127.0803929	23	8	1	1	1	2	1
0.63890713	61	37.25098597	127.0804379	23	8	1	1	1	2	1
0.5303436	61	37.25101603	127.0805035	23	8	1	1	1	2	1
0.8661397	61	37.25106006	127.0805863	23	8	1	1	1	2	1
0.5660419	61	37.25114058	127.0806116	23	8	1	1	1	2	1
0.5660419	61	37.25114058	127.0806116	23	8	1	1	1	2	1
0	100	37.24960582	127.0802758	16	13	1	1	2	2	1
0	100	37.24958489	127.0802929	16	13	1	1	1	2	1
0	100	37.24956747	127.080282	16	13	1	1	1	2	1
0	100	37.24953275	127.0802584	16	13	1	1	1	2	1
0.7025541	100	37.24949526	127.080224	16	13	1	1	1	2	1
0	100	37.24947601	127.0802022	16	13	1	1	1	2	1
0	100	37.2494372	127.0801692	16	13	1	1	2	2	1
0.8625896	100	37.24940878	127.0801181	16	13	1	1	1	2	1
0	99	37.24829609	127.0789931	16	17	1	1	1	2	1
0	99	37.24829609	127.0789931	16	17	1	1	2	2	1
0	99	37.24829609	127.0789931	16	17	1	1	2	2	1
0	97	37.2396104	127.0833965	16	17	1	1	2	2	1
0	97	37.2396104	127.0833965	16	17	1	1	1	2	1
0	97	37.2396104	127.0833965	16	17	1	1	1	2	1
0.9027497	61	37.25115705	127.08059	23	21	1	1	1	2	1
0	89	37.2395679	127.0835041	18	24	1	1	1	2	1
0	89	37.2395679	127.0835041	18	24	1	1	1	2	1
0	89	37.239526	127.0834203	18	24	1	1	1	2	1
0	84	37.239526	127.0834203	18	24	1	1	1	2	1
0	84	37.239526	127.0834203	18	24	1	1	1	2	1
0	84	37.239526	127.0834203	18	24	1	1	1	2	1
0	69	37.239526	127.0834203	22	3	3	2	1	2	1
0	69	37.239526	127.0834203	22	3	3	2	1	2	1
0	69	37.239526	127.0834203	22	3	3	2	1	2	1
0	69	37.239526	127.0834203	22	3	3	2	1	2	1
0	69	37.239526	127.0834203	22	3	3	2	2	2	1
0	69	37.239526	127.0834203	22	3	3	2	2	2	1
0	68	37.23954386	127.0830592	22	3	3	2	2	2	1
0	68	37.23954386	127.0830592	22	3	3	2	2	2	1
0	68	37.23954386	127.0830592	22	3	3	2	1	2	1
0	68	37.23917955	127.0834204	22	3	3	2	1	2	1
0	68	37.23917955	127.0834204	22	3	3	2	1	2	1
0	68	37.23917955	127.0834204	22	3	3	2	2	2	1
0	67	37.23917955	127.0834204	22	3	3	2	1	2	1
0	67	37.23917955	127.0834204	22	3	3	2	1	2	1
0	69	37.239526	127.0834203	22	5	3	2	2	2	1
0	69	37.239526	127.0834203	22	5	3	2	2	2	1
0	69	37.239526	127.0834203	22	5	3	2	2	2	1
0	69	37.239526	127.0834203	22	5	3	2	2	2	1
0	68	37.2396289	127.0833365	22	5	3	2	2	2	1
0	68	37.2396289	127.0833365	22	5	3	2	2	2	1
5.093891	68	37.23892719	127.083201	22	5	3	2	2	2	1
0	68	37.23917955	127.0834204	22	5	3	2	2	2	1
0	68	37.23917955	127.0834204	22	5	3	2	2	2	1
0	68	37.23917955	127.0834204	22	5	3	2	2	2	1
0	68	37.23917955	127.0834204	22	5	3	2	2	2	1
0	67	37.23917955	127.0834204	22	5	3	2	2	2	1
0	67	37.23917955	127.0834204	22	5	3	2	2	2	1
0	67	37.23917955	127.0834204	22	5	3	2	2	2	1
0	67	37.23917955	127.0834204	22	5	3	2	2	2	1
0	67	37.23917955	127.0834204	22	5	3	2	2	2	1
0	67	37.23917955	127.0834204	22	5	3	2	2	2	1
0	67	37.23917955	127.0834204	22	5	3	2	1	2	1
0	67	37.23917955	127.0834204	22	5	3	2	2	2	1
0	67	37.23917955	127.0834204	22	5	3	2	2	2	1
0	67	37.23917955	127.0834204	22	5	3	2	2	2	1
0	66	37.24782211	127.0774903	22	5	3	2	2	2	1
0	66	37.24783476	127.077663	22	5	3	2	2	2	1
0	66	37.24782578	127.0777911	22	5	3	2	2	2	1
0	66	37.24782578	127.0777911	22	5	3	2	2	2	1
0	66	37.24782578	127.0777911	22	5	3	2	2	2	1
0	66	37.24782578	127.0777911	22	5	3	2	2	2	1
0	66	37.24782578	127.0777911	22	5	3	2	2	2	1
0	66	37.24782578	127.0777911	22	5	3	2	2	2	1
0	66	37.24782578	127.0777911	22	5	3	2	2	2	1
0	66	37.24782578	127.0777911	22	5	3	2	2	2	1
0	66	37.24782578	127.0777911	22	5	3	2	2	2	1
0	66	37.2478711	127.0779919	22	5	3	2	2	2	1
0	66	37.2478711	127.0779919	22	5	3	2	2	2	1
0	66	37.2478711	127.0779919	22	5	3	2	2	2	1
0	66	37.2478711	127.0779919	22	5	3	2	2	2	1
0	66	37.24789374	127.0779935	22	5	3	2	2	2	1
0	66	37.24790967	127.0779815	22	5	3	2	2	2	1
0	66	37.24790967	127.0779815	22	5	3	2	2	2	1
0	66	37.24790967	127.0779815	22	5	3	2	2	2	1
0	66	37.24796775	127.0779841	22	5	3	2	2	2	1
0	65	37.24860256	127.078459	22	5	3	2	1	2	1
0	67	37.23917955	127.0834204	22	13	3	2	1	2	1
0	67	37.23917955	127.0834204	22	13	3	2	2	2	1
0	67	37.23917955	127.0834204	22	13	3	2	2	2	1
0	67	37.23917955	127.0834204	22	13	3	2	2	2	1
0	67	37.23917955	127.0834204	22	13	3	2	2	2	1
0	67	37.23917955	127.0834204	22	13	3	2	2	2	1
0.7852077	66	37.248108	127.0780008	22	13	3	2	1	2	1
0	66	37.24818531	127.0780325	22	13	3	2	2	2	1
0	66	37.24828202	127.0780511	22	13	3	2	2	2	1
0.92753565	66	37.2483833	127.078069	22	13	3	2	2	2	1
0.63762015	66	37.24849554	127.078072	22	13	3	2	2	2	1
0.35234472	66	37.24853048	127.078114	22	13	3	2	2	2	1
0.353242	66	37.24854565	127.0781593	22	13	3	2	2	2	1
0.8983467	66	37.24855277	127.078215	22	13	3	2	2	2	1
0	67	37.23917955	127.0834204	22	14	3	2	1	2	1
0	68	37.23954386	127.0830592	22	22	3	2	1	2	1
0	68	37.23954386	127.0830592	22	22	3	2	1	2	1
0	68	37.23954386	127.0830592	22	22	3	2	1	2	1
0	68	37.23954386	127.0830592	22	22	3	2	1	2	1
0	68	37.23954386	127.0830592	22	22	3	2	1	2	1
0	68	37.23954386	127.0830592	22	22	3	2	1	2	1
0	68	37.23954386	127.0830592	22	22	3	2	1	2	1
0	68	37.23954386	127.0830592	22	22	3	2	1	2	1
0	96	37.2396104	127.0833965	16	3	2	2	1	2	2
0	96	37.2396104	127.0833965	16	3	2	2	1	2	2
0	96	37.2396104	127.0833965	16	3	2	2	2	2	2
0	95	37.2396104	127.0833965	17	3	2	2	2	2	2
0	95	37.2396104	127.0833965	17	3	2	2	1	2	2
0	95	37.2396104	127.0833965	17	3	2	2	1	2	2
0	92	37.2394289	127.0837108	17	3	2	2	1	2	2
0	92	37.2394289	127.0837108	17	3	2	2	1	2	2
0	92	37.2394289	127.0837108	17	3	2	2	1	2	2
0	92	37.2394289	127.0837108	17	3	2	2	1	2	2
0	92	37.2394289	127.0837108	17	3	2	2	1	2	2
0	92	37.2394289	127.0837108	17	3	2	2	1	2	2
0	92	37.2394289	127.0837108	17	3	2	2	1	2	2
0	92	37.2394289	127.0837108	17	3	2	2	1	2	2
0	92	37.2394289	127.0837108	17	3	2	2	1	2	2
0	92	37.2394289	127.0837108	17	3	2	2	1	2	2
0	92	37.2394289	127.0837108	17	3	2	2	1	2	2
0	92	37.2394289	127.0837108	17	3	2	2	1	2	2
0	92	37.2394289	127.0837108	17	3	2	2	1	2	2
0	92	37.2394289	127.0837108	17	3	2	2	1	2	2
0	92	37.2395679	127.0835041	17	3	2	2	1	2	2
0	92	37.2395679	127.0835041	17	3	2	2	1	2	2
0	92	37.2395679	127.0835041	17	3	2	2	2	2	2
0	91	37.2395679	127.0835041	17	3	2	2	1	2	2
0	91	37.2395679	127.0835041	17	3	2	2	1	2	2
0	91	37.2395679	127.0835041	17	3	2	2	1	2	2
0	91	37.2395679	127.0835041	18	3	2	2	1	2	1
0	91	37.2395679	127.0835041	18	3	2	2	1	2	1
0	91	37.2395679	127.0835041	18	3	2	2	2	2	1
0	91	37.2395679	127.0835041	18	3	2	2	2	2	1
0	91	37.2395679	127.0835041	18	3	2	2	2	2	1
0	91	37.2395679	127.0835041	18	3	2	2	1	2	1
0	91	37.2395679	127.0835041	18	3	2	2	1	2	1
0	91	37.2395679	127.0835041	18	3	2	2	1	2	1
0	91	37.2395679	127.0835041	18	3	2	2	1	2	1
0	91	37.2395679	127.0835041	18	3	2	2	1	2	1
0	91	37.2395679	127.0835041	18	3	2	2	1	2	1
0	90	37.2395679	127.0835041	18	3	2	2	1	2	1
0	90	37.2395679	127.0835041	18	3	2	2	1	2	1
0	90	37.2395679	127.0835041	18	3	2	2	1	2	1
0	90	37.2395679	127.0835041	18	3	2	2	1	2	1
0	90	37.2395679	127.0835041	18	3	2	2	1	2	1
0	90	37.2395679	127.0835041	18	3	2	2	1	2	1
0	97	37.2396104	127.0833965	16	5	2	2	1	2	2
0	97	37.2396104	127.0833965	16	5	2	2	2	2	2
0	97	37.2396104	127.0833965	16	5	2	2	2	2	2
0	97	37.2396104	127.0833965	16	5	2	2	2	2	2
0	97	37.2396104	127.0833965	16	5	2	2	2	2	2
0	97	37.2396104	127.0833965	16	5	2	2	2	2	2
0	97	37.2396104	127.0833965	16	5	2	2	2	2	2
0	92	37.2394289	127.0837108	17	5	2	2	1	2	2
0	92	37.2394289	127.0837108	17	5	2	2	1	2	2
0	92	37.2394289	127.0837108	17	5	2	2	1	2	2
0	92	37.2395679	127.0835041	17	5	2	2	1	2	2
0	92	37.2395679	127.0835041	17	5	2	2	1	2	2
0	92	37.2395679	127.0835041	17	5	2	2	2	2	2
0	92	37.2395679	127.0835041	17	5	2	2	2	2	2
0	92	37.2395679	127.0835041	17	5	2	2	2	2	2
0	92	37.2395679	127.0835041	17	5	2	2	2	2	2
0	92	37.2395679	127.0835041	17	5	2	2	2	2	2
0	92	37.2395679	127.0835041	17	5	2	2	2	2	2
0	92	37.2395679	127.0835041	17	5	2	2	2	2	2
0	92	37.2395679	127.0835041	17	5	2	2	2	2	2
0	92	37.2395679	127.0835041	17	5	2	2	2	2	2
0	92	37.2395679	127.0835041	17	5	2	2	2	2	2
0	92	37.2395679	127.0835041	17	5	2	2	2	2	2
0	92	37.2395679	127.0835041	17	5	2	2	2	2	2
0	91	37.2395679	127.0835041	17	5	2	2	2	2	2
0	91	37.2395679	127.0835041	17	5	2	2	2	2	2
0	91	37.2395679	127.0835041	17	5	2	2	2	2	2
0	91	37.2395679	127.0835041	17	5	2	2	2	2	2
0	91	37.2395679	127.0835041	18	5	2	2	2	2	1
0	91	37.2395679	127.0835041	18	5	2	2	2	2	1
0	91	37.2395679	127.0835041	18	5	2	2	2	2	1
0	91	37.2395679	127.0835041	18	5	2	2	1	2	1
0	91	37.2395679	127.0835041	18	5	2	2	1	2	1
0	91	37.2395679	127.0835041	18	5	2	2	1	2	1
